Quelle;GUID;Kategorie;Typ;Familie;Zusatzinfo;Menge;Einheit;Ebene;Schichtaufbau;Dicke_mm;Fläche_m2;Länge_m;BKP_Code;BKP_Beschreibung;KI_Konfidenz
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00188d99;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00188da1;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00188da3;Sanitaer;Standard;Transition - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001890b7;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001890ba;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001890be;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018911c;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018911e;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;Parking;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018915d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189167;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018916b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018916d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189171;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189179;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018917d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018917f;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189185;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018918f;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189199;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018919b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018919d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891a3;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891ad;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891b7;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891bb;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891bf;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891c3;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891c7;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891cb;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891cf;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891d3;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891d7;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891db;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891e5;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891e7;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891eb;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-001891f7;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189205;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018920b;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189213;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018921b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189225;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189227;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189229;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189233;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189235;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018923f;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189243;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189245;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018924e;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189250;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189256;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189258;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189260;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189262;Sanitaer;Standard;Transition - Generic;;1.0;Stk;L5;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-0018937f;Sanitaer;Standard;Tee Sanitary - PVC - Sch 40 - DWV;136;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;85cd9099-da9f-42c0-95d7-d232809d848e-00189387;Sanitaer;Standard;Reducer - PVC - Sch 40 - DWV;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001893d6;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001893f5;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001895aa;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001895f4;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001895f8;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018960a;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018967b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001896b2;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001896d6;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189771;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018977b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189783;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001897fc;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189806;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018980e;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018982a;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189835;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189844;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018984d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018985e;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189867;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001898e7;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018990d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189911;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189994;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-0018999d;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899ac;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899b5;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899c5;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899ce;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899e4;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-001899ed;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189cbe;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189cc0;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189cca;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d06;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d08;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d12;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d1a;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d28;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189d88;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189e1b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189e70;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189e74;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189ea1;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189ea5;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189ea9;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189ef4;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189ef8;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189efc;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f1c;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f20;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f24;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f97;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f9b;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;0d67450b-a7cd-4e88-8b45-a9dedb151a50-00189f9f;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L3;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a668;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a680;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a689;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a6d8;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a6e1;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a706;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a738;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a740;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a76c;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a78f;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a798;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a7b0;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a7f1;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a80f;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a817;Sanitaer;Standard;Tee - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a824;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a923;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018a925;Sanitaer;Standard;Transition - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.9
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018aa74;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018aa78;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018ab04;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018ab0a;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018ab2c;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018ab48;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Plumbing;c78d5c9d-fdf1-407f-ba12-46b6aec3c249-0018aca3;Sanitaer;Standard;Elbow - Generic;;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
